group_id,dhatus,karaka,citation,source
26,,anya,तस्मात् बुद्धिप्रतिबिम्बितो भावो विद्यया विविच्यते ।,"तन्त्रसारः, ८.४७.०"
27,,kartṛ,न सङ्कल्प्यति नापि निश्चिनोति लोक: ।,केनोपनिषद् शाङ्करभाष्यम्
27,,kartṛ,नाध्यवस्यद्यदा कश्चित् सागरस्य विलङ्घने ।,"महाभारतम्, ३.२६६.५७.१"
27,,karman,विविच्य नाशं निश्चित्य पुनः भोगं न वाञ्छति ।,पञ्चदशी २१९
27,,karman,अध्यवस्यति सर्वार्थान् बुद्धिस्तस्याज्ञया विभोः ।,"लिङ्गमहापुराणम्, १०.१२"
27,,karman,जयदानं समं न स्यात्तस्मात्कार्याणि निर्णयेत् ।,बृहस्पतिस्मृतिः १.३.३२
27,,karaṇa,परामृश्य बहून् पक्षान् इदं निश्चितवान् धिया ।,"बृहत्कथाश्लोकसंग्रहः, २०.८४.२"
27,,adhikaraṇa,वर्गैरासाद्य वैद्यो निजमतहृदये निस्तरां निश्चिनोतु ।,"राजनिघण्टुः, ग्र्., १७.२"
27,,adhikaraṇa,अध्यवस्यति कार्येषु चिरं यशसि तिष्ठति ।,विदुरनीतिः (अध्यायः३९)
27,,adhikaraṇa,यद्यात्मनि परस्मिंश्च समताम् अध्यवस्यसि ।,"महाभारतम्, १२.३०८.१२६.३"
27,,tādarthya,स सुहृज्जनमामन्त्र्य वनवासाय निश्चितः ।,"रामायणम्, अयोध्या, २८.१५.१"
27,,hetu,राजिकागतम् औष्ण्यं घ्राणेन पिच्छिलविशदस्निग्धरूक्षादयः चक्षुःस्पर्शनाभ्यां निश्चीयन्त इति वाक्यार्थः ।,"आयुर्वेददीपिका, सू, २६.६६.२.६.०"
27,,hetu,तस्योत्पादो रक्षणादिलिङ्गादपि निश्चीयते ।,"गणकारिका, ६.१.१४७"
28,,kartṛ,यथा सङ्कल्पयेद्बुद्ध्या यदा वा मत्परः पुमान् ।,"भागवतम्, ११.१५.२६.१"
28,,kartṛ,अभिसन्दधते ये न विनाशायास्य भारत ।,"महाभारतम्, १२.१३१.१६.२"
28,,karman,देवेभ्य आगायद्यत् कल्याणं सङ्कल्पयति तदात्मने ।,"बृहदारण्योपनिषद्, १.३.६"
28,,karaṇa,मनसा सङ्कल्पयति वाचा वदति ।,"गर्भोपनिषद्, १.२.४"
28,,sampradāna,अभिसन्दधते ये न विनाशायास्य भारत ।,"महाभारतम्, १२.१३१.१६.२ (?क्रियया यमभिप्रैति?)"
28,,adhikaraṇa,तौ च मिथः सङ्कल्पयतः कूटस्थमारभ्य तृतीये चतुर्थे वा पुरुषे [..] ।,"पराशरस्मृतिटीका, आचारकाण्डः, २.१५.२, ६३९.०"
28,,tādarthya,अभिसन्दधते ये न विनाशायास्य भारत ।,"महाभारतम्, १२.१३१.१६.२ (?तादर्थ्यम्?)"
28,,tādarthya,देवेभ्य आगायद्यत् कल्याणं सङ्कल्पयति तदात्मने ।,"बृहदारण्योपनिषद्, १.३.६ (?)"
