sentence_id	sent_id	chapter_id	n_tokens	target_idx	lemma_id	lemma	upos	cell	formation	form	unsandhied	corpus_freq	sentence_cloze	sentence_full	distractor_forms	n_distractors	drill_mode
1612	484011	7675	9	1	16633	satya	NOUN	Acc.Sing		satyaṃ	satyam	2979	___ brūhi iti sā uvāca nṛpaṃ mahyaṃ dadāsi cet	satyaṃ brūhi iti sā uvāca nṛpaṃ mahyaṃ dadāsi cet	satyena|satye|satyāt	3	mcq
634	590393	9744	9	4	142998	veda	NOUN	Nom.Plur		vedāḥ	vedāḥ	2954	ṛc yajus sāma ___ syuḥ atharvā tu tad uddhṛtiḥ	ṛc yajus sāma vedāḥ syuḥ atharvā tu tad uddhṛtiḥ	vedān|vedam|vedaḥ	3	mcq
17105	649908	17563	6	3	142998	veda	NOUN	Acc.Sing		vedam	vedam	2954	tābhyām udbhṛtya ___ atha karmāṇi kṛṇmahe	tābhyām udbhṛtya vedam atha karmāṇi kṛṇmahe	vedāḥ|vedān|vedaḥ	3	mcq
19059	634894	10567	10	2	142998	veda	NOUN	Nom.Plur		vedā	vedāḥ	2954	yasmin ___ nihitā viśva rūpāḥ tena odanena ati tarāṇi mṛtyum	yasmin vedā nihitā viśva rūpāḥ tena odanena ati tarāṇi mṛtyum	vedān|vedam|vedaḥ	3	mcq
358	590116	9744	7	1	58039	āditya	NOUN	Nom.Dual		ādityau	ādityau	2948	___ ca puṣpaḥ tiṣyaḥ sidhyaḥ ca gurudaivataḥ	ādityau ca puṣpaḥ tiṣyaḥ sidhyaḥ ca gurudaivataḥ	ādityaḥ|ādityam|ādityāḥ	3	mcq
4023	650281_1	10866	7	1	58039	āditya	NOUN	Nom.Plur		ādityāḥ	ādityāḥ	2948	___ ca eva iha āsan aṅgirasaḥ ca	ādityāḥ ca eva iha āsan aṅgirasaḥ ca	ādityaḥ|ādityam|ādityasya	3	mcq
4452	650490_9	10938	5	2	58039	āditya	NOUN	Nom.Sing		ādityaḥ	ādityaḥ	2948	asau ___ ekaviṃśaḥ uttamā pratiṣṭhā	asau ādityaḥ ekaviṃśaḥ uttamā pratiṣṭhā	ādityam|ādityāḥ|ādityasya	3	mcq
2073	484472	7686	5	5	91276	dvija	NOUN	Acc.Plur		dvijān	dvijān	2938	aṣṭāśīti sahasrāṇi bhojayan pūrvavat ___	aṣṭāśīti sahasrāṇi bhojayan pūrvavat dvijān	dvijaḥ|dvijaiḥ|dvijāḥ	3	mcq
2530	484974	7281	8	3	91276	dvija	NOUN	Nom.Sing		dvijaḥ	dvijaḥ	2938	pūrṇa āyatam ___ kṛtvā tato māṃsair gadā āyudhān	pūrṇa āyatam dvijaḥ kṛtvā tato māṃsair gadā āyudhān	dvijaiḥ|dvijāḥ|dvijān	3	mcq
8993	76151	491	6	6	91276	dvija	NOUN	Nom.Plur		dvijāḥ	dvijāḥ	2938	śakunti pakṣi śakuni śakunta śakuna ___	śakunti pakṣi śakuni śakunta śakuna dvijāḥ	dvijaḥ|dvijaiḥ|dvijān	3	mcq
1368	18214	57	6	1	166517	hasta	NOUN	Loc.Sing		haste	haste	2916	___ mauktikam ādāya śāli tuṣyeṇa mardayet	haste mauktikam ādāya śāli tuṣyeṇa mardayet	hastam|hastaḥ|hastena	3	mcq
2518	484962	7280	7	4	166517	hasta	NOUN	Acc.Sing		hastaṃ	hastam	2916	muktvā tu paścimaṃ ___ kṣipet vegena pṛṣṭhataḥ	muktvā tu paścimaṃ hastaṃ kṣipet vegena pṛṣṭhataḥ	haste|hastaḥ|hastena	3	mcq
2525	484969	7280	9	2	166517	hasta	NOUN	Nom.Sing		hastam	hastam	2916	catur ___ dhanuḥ śreṣṭhaṃ trayaḥ sa ardham tu madhyamaṃ	catur hastam dhanuḥ śreṣṭhaṃ trayaḥ sa ardham tu madhyamaṃ	haste|hastena|hastābhyām	3	mcq
1286	18131	57	9	1	67908	vajra	NOUN	Nom.Sing		vajraṃ	vajram	2898	___ ca mauktikaṃ ca eva māṇikyaṃ nīlam eva ca	vajraṃ ca mauktikaṃ ca eva māṇikyaṃ nīlam eva ca	vajreṇa|vajrasya|vajrāt	3	mcq
1290	18135	57	7	1	67908	vajra	NOUN	Acc.Sing		vajraṃ	vajram	2898	___ ca mauktikaṃ śvetaṃ māṇikyaṃ lohitaṃ viduḥ	vajraṃ ca mauktikaṃ śvetaṃ māṇikyaṃ lohitaṃ viduḥ	vajraḥ|vajreṇa|vajrasya	3	mcq
1304	18149	57	6	2	67908	vajra	NOUN	Acc.Sing		vajraṃ	vajram	2898	tuṅgaṃ ___ praśaṃsanti ṣaṭkoṇaṃ laghu bhāskaram	tuṅgaṃ vajraṃ praśaṃsanti ṣaṭkoṇaṃ laghu bhāskaram	vajraḥ|vajreṇa|vajrasya	3	mcq
2069	484468	7686	6	2	14320	kārya	NOUN	Loc.Sing		kārye	kārye	2880	dyūta ___ śakuninā dyūtena sa yudhiṣṭhiram	dyūta kārye śakuninā dyūtena sa yudhiṣṭhiram	kāryam|kāryeṣu|kāryāṇi	3	mcq
10375	464401	7322	8	2	14320	kārya	NOUN	Loc.Sing		kārye	kārye	2880	ātyayike ___ mantriṇo mantri pariṣadam ca āhūya brūyāt	ātyayike kārye mantriṇo mantri pariṣadam ca āhūya brūyāt	kāryam|kāryeṣu|kāryāṇi	3	mcq
10522	464548	7331	6	3	14320	kārya	NOUN	Acc.Sing		kāryaṃ	kāryam	2880	sarvam ātyayikaṃ ___ śṛṇuyān na atipātayet	sarvam ātyayikaṃ kāryaṃ śṛṇuyān na atipātayet	kārye|kāryeṣu|kāryāṇi	3	mcq
10439	464465	7327	5	3	106817	sukha	NOUN	Loc.Plur		sukheṣu	sukheṣu	2869	tasmād grāmya ___ enam avasṛjet	tasmād grāmya sukheṣu enam avasṛjet	sukham|sukhāya|sukhena	3	mcq
10530	464556	7331	8	2	106817	sukha	NOUN	Loc.Sing		sukhe	sukhe	2869	prajā ___ sukhaṃ rājñaḥ prajānāṃ ca hite hitam	prajā sukhe sukhaṃ rājñaḥ prajānāṃ ca hite hitam	sukham|sukhāya|sukhena	3	mcq
26980	642323	10961	9	4	106817	sukha	NOUN	Acc.Sing		sukham	sukham	2869	sa kāyikaṃ prasrabdhi ___ labdhvā bhagavato 'ntike cittaṃ prasādayāmāsa	sa kāyikaṃ prasrabdhi sukham labdhvā bhagavato 'ntike cittaṃ prasādayāmāsa	sukhāya|sukhena|sukhasya	3	mcq
10360	464386	7322	5	3	157397	pracch	VERB	Pres.Opt.3.Sing.NonPass		pṛcchet	pṛcchet	2851	tān ekaikaśaḥ ___ samastān ca	tān ekaikaśaḥ pṛcchet samastān ca	papraccha|pṛcchati|apṛcchat	3	mcq
16936	649739	17536	8	2	157397	pracch	VERB	Pres.Ind.1.Sing.NonPass		pṛcche	pṛcche	2851	vi ___ dyāvā pṛthivī vi indram vi bṛhaspatim	vi pṛcche dyāvā pṛthivī vi indram vi bṛhaspatim	papraccha|pṛcchati|apṛcchat	3	mcq
21887	637647_1	12235	6	3	157397	pracch	VERB	Pres.Ind.1.Plur.NonPass		pṛcchāmaḥ	pṛcchāmaḥ	2851	ṣaṭ tvā ___ ṛṣayaḥ kaśyapa ime	ṣaṭ tvā pṛcchāmaḥ ṛṣayaḥ kaśyapa ime	papraccha|pṛcchati|apṛcchat	3	mcq
61294	88535	8957	6	2	163055	praviś	VERB	Past.Ind.3.Sing.NonPass		praviveśa	praviveśa	2848	udīcīṃ ___ āśām gata pūrvām mahātmabhiḥ	udīcīṃ praviveśa āśām gata pūrvām mahātmabhiḥ	prāviśat|praviśati|praviśanti	3	mcq
68902	96414	775	7	1	163055	praviś	VERB	Pres.Ind.3.Plur.NonPass		praviśanti	praviśanti	2848	___ hy ahaṃkāraṃ sva guṇaiḥ aham ātmani	praviśanti hy ahaṃkāraṃ sva guṇaiḥ aham ātmani	praviveśa|prāviśat|praviśati	3	mcq
78028	577269	9716	5	2	163055	praviś	VERB	Past.Ind.3.Plur.NonPass		praviviśuḥ	praviviśuḥ	2848	tataḥ ___ bandi gīyamāna parākramāḥ	tataḥ praviviśuḥ bandi gīyamāna parākramāḥ	praviveśa|prāviśat|praviśati	3	mcq
836	506055	7429	8	4	166332	bhū	NOUN	Gen.Sing		bhuvo	bhuvaḥ	2826	līlā nāṭya kṛte ___ bhagavate kṛṣṇāya tubhyaṃ namaḥ	līlā nāṭya kṛte bhuvo bhagavate kṛṣṇāya tubhyaṃ namaḥ	bhuvi|bhūḥ|bhuvam	3	mcq
1927	484326	7684	6	1	166332	bhū	NOUN	Gen.Sing		bhuvo	bhuvaḥ	2826	___ bhāra avatāra artham devakyāṃ vasudevataḥ	bhuvo bhāra avatāra artham devakyāṃ vasudevataḥ	bhuvi|bhūḥ|bhuvam	3	mcq
2291	484690	7692	10	1	166332	bhū	NOUN	Nom.Sing		bhūḥ	bhūḥ	2826	___ khaṃ vyāptaṃ hi tarubhiḥ tān tarūn adahan ca te	bhūḥ khaṃ vyāptaṃ hi tarubhiḥ tān tarūn adahan ca te	bhuvi|bhuvaḥ|bhuvam	3	mcq
566	590324	9744	7	4	4073	kṛṣṇa	NOUN	Nom.Plur		kṛṣṇāḥ	kṛṣṇāḥ	2808	govinda ṣaḍbindu mukunda ___ vaikuṇṭha padmeśaya padmanābhāḥ	govinda ṣaḍbindu mukunda kṛṣṇāḥ vaikuṇṭha padmeśaya padmanābhāḥ	kṛṣṇaḥ|kṛṣṇam|kṛṣṇaiḥ	3	mcq
1950	484349	7684	7	2	4073	kṛṣṇa	NOUN	Nom.Dual		kṛṣṇau	kṛṣṇau	2808	rāma ___ ceratuḥ tau gobhiḥ gopālakaiḥ saha	rāma kṛṣṇau ceratuḥ tau gobhiḥ gopālakaiḥ saha	kṛṣṇaḥ|kṛṣṇam|kṛṣṇaiḥ	3	mcq
1952	484351	7684	7	1	4073	kṛṣṇa	NOUN	Nom.Sing		kṛṣṇaḥ	kṛṣṇaḥ	2808	___ ca ulūkhale baddho dāmnā vyagra yaśodayā	kṛṣṇaḥ ca ulūkhale baddho dāmnā vyagra yaśodayā	kṛṣṇam|kṛṣṇaiḥ|kṛṣṇasya	3	mcq
13653	646634	13108	9	3	157558	hṛ	VERB	Pres.Ind.1.Sing.NonPass		harāmi	harāmi	2783	tam ā ___ nirṛter upasthād aspārṣam enaṃ śata śāradāya	tam ā harāmi nirṛter upasthād aspārṣam enaṃ śata śāradāya	haret|harati|haranti	3	mcq
14347	647261	11312	8	7	157558	hṛ	VERB	Past.Ind.1.Sing.NonPass	s	ahārṣam	ahārṣam	2783	ugrā hi kaṇva jambhanī tāṃ tvā ___ sahasvatīm	ugrā hi kaṇva jambhanī tāṃ tvā ahārṣam sahasvatīm	haret|harati|haranti	3	mcq
15324	648200_2	14659	4	2	157558	hṛ	VERB	Pres.Imp.2.Sing.NonPass		hara	hara	2783	ā ___ anaḍuhaḥ balam	ā hara anaḍuhaḥ balam	haret|harati|haranti	3	mcq
403	590161	9744	7	3	59234	āyus	NOUN	Nom.Plur		āyuṣaḥ	āyuṣaḥ	2770	pūrva koṭi ___ pañca dhanus śata samucchrayāḥ	pūrva koṭi āyuṣaḥ pañca dhanus śata samucchrayāḥ	āyuḥ|āyuṣā|āyūḥ	3	mcq
404	590162	9744	8	5	59234	āyus	NOUN	Nom.Plur		āyuṣaḥ	āyuṣaḥ	2770	pañcame tu varṣa śata ___ sapta kara ucchrayāḥ	pañcame tu varṣa śata āyuṣaḥ sapta kara ucchrayāḥ	āyuḥ|āyuṣā|āyūḥ	3	mcq
405	590163	9744	7	5	59234	āyus	NOUN	Nom.Plur		āyuṣaḥ	āyuṣaḥ	2770	ṣaṣṭhe punaḥ ṣoḍaśa abda ___ hasta samucchrayāḥ	ṣaṣṭhe punaḥ ṣoḍaśa abda āyuṣaḥ hasta samucchrayāḥ	āyuḥ|āyuṣā|āyūḥ	3	mcq
20	479291	7024	6	3	130008	gandha	NOUN	Nom.Sing		gandhaḥ	gandhaḥ	2752	ṣoḍhā caturvidho ___ spṛśyam ekādaśa ātmakam	ṣoḍhā caturvidho gandhaḥ spṛśyam ekādaśa ātmakam	gandham|gandhaiḥ|gandhān	3	mcq
1051	506270	7429	8	2	130008	gandha	NOUN	Acc.Sing		gandham	gandham	2752	tri ___ elā tvak patraṃ cāturjātaṃ sa kesaram	tri gandham elā tvak patraṃ cāturjātaṃ sa kesaram	gandhaḥ|gandhaiḥ|gandhān	3	mcq
1073	506292	7429	8	2	130008	gandha	NOUN	Nom.Sing		gandhaḥ	gandhaḥ	2752	yā ___ ketakīnāṃ harati parimalair varṇataḥ piṅgala ābhā	yā gandhaḥ ketakīnāṃ harati parimalair varṇataḥ piṅgala ābhā	gandham|gandhaiḥ|gandhān	3	mcq
2231	484630	7691	7	1	157522	sṛj	VERB	Past.Ind.3.Sing.NonPass		sasarja	sasarja	2749	___ sṛṣṭiṃ tad rūpām sraṣṭum icchan prajāpatiḥ	sasarja sṛṣṭiṃ tad rūpām sraṣṭum icchan prajāpatiḥ	asṛjata|asṛjat|sṛja	3	mcq
16307	649108	17483	7	2	157522	sṛj	VERB	Pres.Ind.1.Sing.NonPass		sṛjāmi	sṛjāmi	2749	tāvat ___ te viṣaṃ yāvad arṣanti sindhavaḥ	tāvat sṛjāmi te viṣaṃ yāvad arṣanti sindhavaḥ	asṛjata|asṛjat|sasarja	3	mcq
18168	634067	10486	8	3	157522	sṛj	VERB	Pres.Imp.3.Sing.NonPass		sṛjatv	sṛjatu	2749	saṃ vaḥ ___ aryamā saṃ pūṣā saṃ bṛhaspatiḥ	saṃ vaḥ sṛjatv aryamā saṃ pūṣā saṃ bṛhaspatiḥ	asṛjata|asṛjat|sasarja	3	mcq
3620	650077_2	10835	5	3	129602	garbha	NOUN	Nom.Plur		garbhāḥ	garbhāḥ	2744	tasmāt muktāḥ ___ jarāyoḥ jāyante	tasmāt muktāḥ garbhāḥ jarāyoḥ jāyante	garbham|garbhaḥ|garbhe	3	mcq
6180	651902_4	11867	9	4	129602	garbha	NOUN	Nom.Sing		garbhaḥ	garbhaḥ	2744	tasmāt jyāyān san ___ kanīyāṃsam santam yonim na hinasti	tasmāt jyāyān san garbhaḥ kanīyāṃsam santam yonim na hinasti	garbham|garbhe|garbhāḥ	3	mcq
7860	556400_1	8859	7	1	129602	garbha	NOUN	Loc.Sing		garbhe	garbhe	2744	___ eva etat śayānaḥ vāmadevaḥ evam uvāca	garbhe eva etat śayānaḥ vāmadevaḥ evam uvāca	garbham|garbhaḥ|garbhāḥ	3	mcq
21890	637648_2	12235	5	3	163351	vidhā	VERB	Pres.Imp.2.Sing.NonPass		vidhehi	vidhehi	2738	tām naḥ ___ yatidhā sakhibhyaḥ	tām naḥ vidhehi yatidhā sakhibhyaḥ	vidhīyate|vidadhyāt|vidadhe	3	mcq
38444	29642	3876	7	1	163351	vidhā	VERB	Pres.Opt.3.Sing.NonPass		vidadhyāt	vidadhyāt	2738	___ teṣu teṣu eva kośam aṅguli parvasu	vidadhyāt teṣu teṣu eva kośam aṅguli parvasu	vidhīyate|vidadhe|vidhīyatām	3	mcq
41349	32550	4195	6	1	163351	vidhā	VERB	Pres.Ind.3.Sing.NonPass		vidadhāti	vidadhāti	2738	___ jvaraṃ doṣas tasmāt kurvīta laṅghanam	vidadhāti jvaraṃ doṣas tasmāt kurvīta laṅghanam	vidhīyate|vidadhyāt|vidadhe	3	mcq
1453	483852	7670	6	3	64795	yuddha	NOUN	Loc.Sing		yuddhe	yuddhe	2727	purā devāsure ___ daityair devāḥ parājitāḥ	purā devāsure yuddhe daityair devāḥ parājitāḥ	yuddham|yuddhāya|yuddhena	3	mcq
1531	483930	7672	7	1	64795	yuddha	NOUN	Loc.Sing		yuddhe	yuddhe	2727	___ paraśunā rājā dhenuḥ sva āśramam āyayau	yuddhe paraśunā rājā dhenuḥ sva āśramam āyayau	yuddham|yuddhāya|yuddhena	3	mcq
2002	484401	7684	8	1	64795	yuddha	NOUN	Acc.Sing		yuddhaṃ	yuddham	2727	___ prāpsyasi bāṇa tvaṃ bāṇaṃ tuṣṭaḥ śivo 'bhyadhāt	yuddhaṃ prāpsyasi bāṇa tvaṃ bāṇaṃ tuṣṭaḥ śivo 'bhyadhāt	yuddhe|yuddhāya|yuddhena	3	mcq
1017	506236	7429	7	1	35443	madhu	NOUN	Nom.Sing		madhu	madhu	2712	___ śeṣe bhaved yāvat tāvat paktvā avatārayet	madhu śeṣe bhaved yāvat tāvat paktvā avatārayet	madhunā|madhvaḥ|madhunaḥ	3	mcq
2676	748676_1	14921	7	1	35443	madhu	NOUN	Acc.Sing		madhu	madhu	2712	___ ha sma vai ṛṣibhyaḥ madhuchandāḥ chandati	madhu ha sma vai ṛṣibhyaḥ madhuchandāḥ chandati	madhunā|madhvaḥ|madhunaḥ	3	mcq
4499	650509_2	10955	6	3	35443	madhu	NOUN	Nom.Sing		madhu	madhu	2712	etat vai ___ daivyam yat ājyam	etat vai madhu daivyam yat ājyam	madhunā|madhvaḥ|madhunaḥ	3	mcq
7952	75110	488	5	1	64099	īśvara	NOUN	Nom.Sing		īśvaraḥ	īśvaraḥ	2706	___ śarva īśānaḥ śaṃkaraḥ candraśekharaḥ	īśvaraḥ śarva īśānaḥ śaṃkaraḥ candraśekharaḥ	īśvaram|īśvarāḥ|īśvaraiḥ	3	mcq
8039	75197	488	6	6	64099	īśvara	NOUN	Nom.Plur		īśvarāḥ	īśvarāḥ	2706	yakṣa ekapiṅga elavila śrīda puṇyajana ___	yakṣa ekapiṅga elavila śrīda puṇyajana īśvarāḥ	īśvaraḥ|īśvaram|īśvaraiḥ	3	mcq
10945	464972	7291	11	2	64099	īśvara	NOUN	Acc.Plur		īśvarān	īśvarān	2706	yatra ___ ca adhikṛtān ca rājā rakṣā upakārau pathika artham āha	yatra īśvarān ca adhikṛtān ca rājā rakṣā upakārau pathika artham āha	īśvaraḥ|īśvaram|īśvarāḥ	3	mcq
14840	647713	14630	10	2	157412	hā	VERB	Past.Jus.1.Plur.NonPass		hāsmahi	hāsmahi	2697	mā ___ prajayā mā dhanena mā radhāma dviṣate soma rājan	mā hāsmahi prajayā mā dhanena mā radhāma dviṣate soma rājan	hīyate|jahāti|jahyāt	3	mcq
16322	649123	17485	10	3	157412	hā	VERB	Past.Jus.3.Plur.NonPass		hāsiṣur	hāsiṣuḥ	2697	mā no ___ ṛṣayo daivyāsas tanū pāvānaḥ śucayas tapaḥ jāḥ	mā no hāsiṣur ṛṣayo daivyāsas tanū pāvānaḥ śucayas tapaḥ jāḥ	hīyate|jahāti|jahyāt	3	mcq
17674	633606	10459	9	1	157412	hā	VERB	Past.Ind.2.Sing.NonPass	root	ahā	ahāḥ	2697	___ arātim avidaḥ syonam apy abhūr bhadre sukṛtasya loke	ahā arātim avidaḥ syonam apy abhūr bhadre sukṛtasya loke	hīyate|jahāti|jahyāt	3	mcq
2071	484470	7686	7	2	64859	yudhiṣṭhira	NOUN	Nom.Sing		yudhiṣṭhiro	yudhiṣṭhiraḥ	2696	jito ___ bhrātṛ yuktaḥ ca araṇyakam yayau	jito yudhiṣṭhiro bhrātṛ yuktaḥ ca araṇyakam yayau	yudhiṣṭhiraiḥ|yudhiṣṭhiram|yudhiṣṭhirasya	3	mcq
2085	484484	7686	8	1	64859	yudhiṣṭhira	NOUN	Dat.Sing		yudhiṣṭhirāya	yudhiṣṭhirāya	2696	___ ardha rājyam dehi grāmāṃś ca pañca vā	yudhiṣṭhirāya ardha rājyam dehi grāmāṃś ca pañca vā	yudhiṣṭhiraḥ|yudhiṣṭhiraiḥ|yudhiṣṭhiram	3	mcq
2149	484548	7688	7	1	64859	yudhiṣṭhira	NOUN	Loc.Sing		yudhiṣṭhire	yudhiṣṭhire	2696	___ tu rājya sthe āśramāt āśrama antaram	yudhiṣṭhire tu rājya sthe āśramāt āśrama antaram	yudhiṣṭhiraḥ|yudhiṣṭhiraiḥ|yudhiṣṭhiram	3	mcq
1616	484015	7675	8	1	139407	viṣa	NOUN	Acc.Sing		viṣaṃ	viṣam	2694	___ pītvā mariṣyāmi dāsyasi tvaṃ na ced nṛpaiḥ	viṣaṃ pītvā mariṣyāmi dāsyasi tvaṃ na ced nṛpaiḥ	viṣeṇa|viṣe|viṣasya	3	mcq
11687	465738	11763	9	3	139407	viṣa	NOUN	Ins.Plur		viṣaiḥ	viṣaiḥ	2694	rajju śastra ___ vā api kāma krodha vaśena yaḥ	rajju śastra viṣaiḥ vā api kāma krodha vaśena yaḥ	viṣam|viṣeṇa|viṣe	3	mcq
13490	646478	11329	7	2	139407	viṣa	NOUN	Gen.Sing		viṣasya	viṣasya	2694	sarvā ___ dhāmāny udnā iva agnim avīvare	sarvā viṣasya dhāmāny udnā iva agnim avīvare	viṣam|viṣeṇa|viṣe	3	mcq
54	479325	7024	6	6	80283	lakṣaṇa	NOUN	Acc.Sing		lakṣaṇam	lakṣaṇam	2688	pratipādyā yathā ukteṣu sampradhārya sva ___	pratipādyā yathā ukteṣu sampradhārya sva lakṣaṇam	lakṣaṇaḥ|lakṣaṇaiḥ|lakṣaṇāḥ	3	mcq
316	590074	9744	7	1	61054	asura	NOUN	Nom.Plur		asurā	asurāḥ	2688	___ nāgāḥ taḍitaḥ suparṇakā vahnayo 'nilāḥ stanitāḥ	asurā nāgāḥ taḍitaḥ suparṇakā vahnayo 'nilāḥ stanitāḥ	asurān|asuraḥ|asuraiḥ	3	mcq
611	590370	9744	5	1	61054	asura	NOUN	Nom.Plur		asurā	asurāḥ	2688	___ diti danujāḥ pātālaukas surārayaḥ	asurā diti danujāḥ pātālaukas surārayaḥ	asurān|asuraḥ|asuraiḥ	3	mcq
845	506064	7429	7	2	80283	lakṣaṇa	NOUN	Gen.Plur		lakṣaṇānām	lakṣaṇānām	2688	mādhava ___ kramaṃ vihāya āśu vibodhana artham	mādhava lakṣaṇānām kramaṃ vihāya āśu vibodhana artham	lakṣaṇam|lakṣaṇaḥ|lakṣaṇaiḥ	3	mcq
3929	650234_1	10863	6	2	61054	asura	NOUN	Nom.Plur		asurāḥ	asurāḥ	2688	deva ___ vai eṣu lokeṣu samayatanta	deva asurāḥ vai eṣu lokeṣu samayatanta	asurān|asuraḥ|asuraiḥ	3	mcq
9819	67897	292	7	6	80283	lakṣaṇa	NOUN	Nom.Sing		lakṣaṇaḥ	lakṣaṇaḥ	2688	mūla kanda ullāsita kuṇḍalinī saṃcāra ___ mokṣaḥ	mūla kanda ullāsita kuṇḍalinī saṃcāra lakṣaṇaḥ mokṣaḥ	lakṣaṇam|lakṣaṇaiḥ|lakṣaṇāḥ	3	mcq
1456	483855	7670	8	3	108715	hari	NOUN	Nom.Sing		hariḥ	hariḥ	2679	brahma ādikān ___ prāha sandhiṃ kurvantu ca asuraiḥ	brahma ādikān hariḥ prāha sandhiṃ kurvantu ca asuraiḥ	hareḥ|harim|harayaḥ	3	mcq
1464	483863	7670	6	4	108715	hari	NOUN	Ins.Sing		hariṇā	hariṇā	2679	phaṇi niḥśvāsa saṃtaptāḥ ___ āpyāyitāḥ surāḥ	phaṇi niḥśvāsa saṃtaptāḥ hariṇā āpyāyitāḥ surāḥ	hariḥ|hareḥ|harim	3	mcq
1478	483877	7670	8	4	108715	hari	NOUN	Nom.Sing		hariḥ	hariḥ	2679	tathā iti uktvā ___ tebhyaḥ gṛhītvā apāyayat surān	tathā iti uktvā hariḥ tebhyaḥ gṛhītvā apāyayat surān	hareḥ|harim|harayaḥ	3	mcq
19076	634912_2	10570	4	2	93767	pāpa	NOUN	Acc.Sing		pāpam	pāpam	2677	na ___ upa jānate	na pāpam upa jānate	pāpaiḥ|pāpāt|pāpebhyaḥ	3	mcq
22758	638418	11429	6	4	93767	pāpa	NOUN	Abl.Sing		pāpād	pāpāt	2677	ayaṃ tvā sarvasmāt ___ varaṇo vārayiṣyate	ayaṃ tvā sarvasmāt pāpād varaṇo vārayiṣyate	pāpam|pāpaiḥ|pāpebhyaḥ	3	mcq
35108	555786	8752	9	4	93767	pāpa	NOUN	Ins.Dual		pāpābhyām	pāpābhyām	2677	tad jñasya puṇya ___ sparśo hy antar na jāyate	tad jñasya puṇya pāpābhyām sparśo hy antar na jāyate	pāpam|pāpaiḥ|pāpāt	3	mcq
11840	465891	11800	6	1	157293	bhuj	VERB	Pres.Opt.3.Sing.NonPass		bhuñjīta	bhuñjīta	2676	___ striyam anyeṣāṃ yathā saṃbhāṣitam naraḥ	bhuñjīta striyam anyeṣāṃ yathā saṃbhāṣitam naraḥ	bhuṅkte|bhuṅkṣva|bhuñjate	3	mcq
39131	30332	1180	11	8	157293	bhuj	VERB	Pres.Ind.3.Sing.NonPass		bhuṅkte	bhuṅkte	2676	tiktaṃ kaṣāyaṃ kaṭuka uṣṇa rūkṣam alpaṃ sa ___ balavāṃs tathā api	tiktaṃ kaṣāyaṃ kaṭuka uṣṇa rūkṣam alpaṃ sa bhuṅkte balavāṃs tathā api	bhuñjīta|bhuṅkṣva|bhuñjate	3	mcq
43345	34546	4254	6	2	157293	bhuj	VERB	Pres.Opt.3.Sing.NonPass		bhuñjīta	bhuñjīta	2676	snāto ___ payasā jāṅgalena rasena vā	snāto bhuñjīta payasā jāṅgalena rasena vā	bhuṅkte|bhuṅkṣva|bhuñjate	3	mcq
310	590068	9744	6	1	121714	svarga	NOUN	Nom.Sing		svargaḥ	svargaḥ	2663	___ triviṣṭapam _ taviṣa tāviṣau nākaḥ	svargaḥ triviṣṭapam _ taviṣa tāviṣau nākaḥ	svargam|svarge|svargasya	3	mcq
1509	483908	7672	7	2	121714	svarga	NOUN	Abl.Sing		svargāt	svargāt	2663	jitāḥ ___ paribhraṣṭāḥ hariṃ vai śaraṇaṃ gatāḥ	jitāḥ svargāt paribhraṣṭāḥ hariṃ vai śaraṇaṃ gatāḥ	svargam|svarge|svargaḥ	3	mcq
2040	484439	7686	7	1	121714	svarga	NOUN	Acc.Sing		svargaṃ	svargam	2663	___ gate śāntanau ca bhīṣmo bhāryā vivarjitaḥ	svargaṃ gate śāntanau ca bhīṣmo bhāryā vivarjitaḥ	svarge|svargaḥ|svargasya	3	mcq
2533	484977	7281	7	3	157929	bandh	VERB	Pres.Opt.2.Sing.NonPass		badhnīyāḥ	badhnīyāḥ	2654	tūrṇam āsādya ___ dṛḍhām kakṣāṃ ca dakṣiṇām	tūrṇam āsādya badhnīyāḥ dṛḍhām kakṣāṃ ca dakṣiṇām	badhnāti|badhyate|badhnīyāt	3	mcq
9546	76704	491	7	1	157929	bandh	VERB	Pres.Ind.3.Plur.NonPass		badhnanti	badhnanti	2654	___ tat sārasanam adhika aṅgaḥ 'tha śīrṣakam	badhnanti tat sārasanam adhika aṅgaḥ 'tha śīrṣakam	badhnāti|badhyate|badhnīyāt	3	mcq
13856	646804	13076	10	3	157929	bandh	VERB	Pres.Ind.1.Sing.NonPass		badhnāmi	badhnāmi	2654	tat te ___ śata śāradāya āyuṣmān jarat aṣṭiḥ yathā asaḥ	tat te badhnāmi śata śāradāya āyuṣmān jarat aṣṭiḥ yathā asaḥ	badhnāti|badhyate|badhnīyāt	3	mcq
250	590008	9741	11	3	89764	deha	NOUN	Nom.Sing		deho	dehaḥ	2630	teṣāṃ ca ___ adbhuta rūpa gandhaḥ nirāmayaḥ sveda mala ujjhitaḥ ca	teṣāṃ ca deho adbhuta rūpa gandhaḥ nirāmayaḥ sveda mala ujjhitaḥ ca	deham|dehe|dehasya	3	mcq
34989	555667	8734	7	2	89764	deha	NOUN	Acc.Sing		dehaṃ	deham	2630	yadi ___ pṛthak kṛtya citi viśrāmya tiṣṭhasi	yadi dehaṃ pṛthak kṛtya citi viśrāmya tiṣṭhasi	dehe|dehaḥ|dehasya	3	mcq
